,index,State,Station_Number,Station_Name,Station_WMO,Latitude,Longitude,ZIP Codes,FIPS,SUBGRID,el_src_h1,el_sit_h1,el_sit_sub_h1,el_del_h1,el_src_c1,el_sit_c1,el_sit_sub_c1,el_del_c1,ng_src_h1,ng_sit_h1,ng_del_h1,ng_src_c1,ng_sit_c1,ng_del_c1,el_src_h2,el_sit_h2,el_sit_sub_h2,el_del_h2,el_src_c2,el_sit_c2,el_sit_sub_c2,el_del_c2,ng_src_h2,ng_sit_h2,ng_del_h2,ng_src_c2,ng_sit_c2,ng_del_c2,el_sit_t1,ng_sit_t1,el_sit_t2,ng_sit_t2
2701,2701,TX,G4803830,San Angelo Mathis Field,722630,31.35,-100.5,76904,48383,ERCT,8.23,2.6,0.255,7.85,9.32,2.94,0.105,16.73,0,0,0,0,0,0,0,0,0.24,0,8.97,2.83,0.06,16.89,9.06,8.36,7.94,0,0,0,35.32,18.98,32.55,27.34
2702,2702,TX,G4803850,Hondo Municipal Ap,722533,29.37,-99.17,78861,48385,ERCT,0.53,0.17,0.14,0.45,16.5,5.21,0.01,31.79,0,0,0,0,0,0,0,0,0.145,0,15.79,4.98,0.005,32.07,0.52,0.48,0.46,0,0,0,34.94,18.77,34.55,19.25
2703,2703,TX,G4803870,Cox Fld,722587,33.63,-95.45,75416,48387,ERCT,10.11,3.19,0.315,9.67,9.48,2.99,0.135,18.56,0,0,0,0,0,0,0,0,0.28,0,9.05,2.86,0.07,18.73,11.18,10.32,9.8,0,0,0,36.05,19,32.63,29.32
2704,2704,TX,G4803890,Wink Winkler County Ap,722656,31.78,-103.2,79789,48389,ERCT,2.1,0.66,0.205,1.58,16.53,5.22,0.025,26.98,0,0,0,0,0,0,0,0,0.205,0,16.1,5.08,0.015,27.17,1.84,1.7,1.61,0,0,0,35.53,18.89,34.71,20.59
2705,2705,TX,G4803910,Rockport Aransas Co,722524,28.08,-97.05,78382,48391,ERCT,0,0,0.06,0,19.7,6.22,0,41.25,0,0,0,0,0,0,0,0,0.065,0,18.91,5.97,0.005,41.69,0,0,0,0,0,0,35.7,18.6,35.45,18.6
2706,2706,TX,G4803930,Amarillo International Ap  Can,723630,34.99,-101.9,79015,48393,SPSO,18.42,5.82,0.46,17.4,4.84,1.53,0.24,8.4,0,0,0,0,0,0,0,0,0.415,0,4.69,1.48,0.125,8.5,20.12,18.56,17.63,0,0,0,37.46,19.17,31.43,37.72
2707,2707,TX,G4803950,College Station-Easterwood AP,747460,30.583,-96.367,77862,48395,ERCT,0.84,0.26,0.14,0.74,14.87,4.69,0.01,29.27,0,0,0,0,0,0,0,0,0.14,0,14.19,4.48,0.01,29.51,0.86,0.79,0.75,0,0,0,34.53,18.78,34.05,19.57
2708,2708,TX,G4803970,Greenville Majors,722588,33.07,-96.07,75402,48397,ERCT,9.62,3.04,0.285,9.06,10.05,3.17,0.125,18.57,0,0,0,0,0,0,0,0,0.255,0,9.67,3.05,0.065,18.74,10.47,9.66,9.18,0,0,0,36.03,18.97,32.8,28.63
2709,2709,TX,G4803990,Abilene-Dyess AFB,720965,32.433,-99.85,79563,48399,ERCT,7.74,2.44,0.25,6.4,18.68,5.9,0.1,30.51,0,0,0,0,0,0,0,0,0.22,0,18.22,5.75,0.05,30.73,7.43,6.85,6.51,0,0,0,38.11,18.88,35.44,25.73
2710,2710,TX,G4804010,Longview Gregg County Ap  Over,722470,32.29,-94.98,75684,48401,SPSO,2.14,0.68,0.2,2.23,11.76,3.71,0.03,21.87,0,0,0,0,0,0,0,0,0.2,0,11.29,3.57,0.02,22.06,2.57,2.38,2.26,0,0,0,34.03,18.92,33.2,21.29
2711,2711,TX,G4804030,Lufkin Angelina Co,722446,31.23,-94.75,75941,48403,ERCT,2.4,0.76,0.18,2.32,11.91,3.76,0.03,23.88,0,0,0,0,0,0,0,0,0.17,0,11.36,3.59,0.02,24.1,2.68,2.47,2.35,0,0,0,34.15,18.85,33.19,21.32
2712,2712,TX,G4804050,Nacogdoches  Awos,722499,31.58,-94.72,75964,48405,SPSO,3.48,1.1,0.205,2.84,10.8,3.41,0.045,21.68,0,0,0,0,0,0,0,0,0.195,0,10.26,3.24,0.025,21.87,3.3,3.04,2.89,0,0,0,34.17,18.86,32.87,21.9
2713,2713,TX,G4804070,Houston Bush Intercontinental,722430,30,-95.37,77073,48407,ERCT,0.61,0.19,0.13,0.55,16.16,5.1,0.01,32.07,0,0,0,0,0,0,0,0,0.125,0,15.42,4.87,0.005,32.33,0.63,0.58,0.55,0,0,0,34.85,18.72,34.42,19.3
2714,2714,TX,G4804090,Corpus Christi Intl Arpt  Ut,722510,27.88,-97.63,78426,48409,ERCT,0.42,0.13,0.085,0.46,19.21,6.06,0.005,39.96,0,0,0,0,0,0,0,0,0.09,0,18.42,5.82,0.01,40.39,0.53,0.49,0.47,0,0,0,35.71,18.67,35.33,19.16
2715,2715,TX,G4804110,Mineral Wells Municipal Ap,722597,32.78,-98.07,76067,48411,ERCT,4.24,1.34,0.225,4.1,12.21,3.85,0.055,22.17,0,0,0,0,0,0,0,0,0.22,0,11.77,3.72,0.03,22.37,4.74,4.37,4.15,0,0,0,34.89,18.94,33.38,23.31
2716,2716,TX,G4804130,San Angelo Mathis Field,722630,31.35,-100.5,76904,48413,ERCT,8.23,2.6,0.255,7.85,9.32,2.94,0.105,16.73,0,0,0,0,0,0,0,0,0.24,0,8.97,2.83,0.06,16.89,9.06,8.36,7.94,0,0,0,35.32,18.98,32.55,27.34
2717,2717,TX,G4804150,Lubbock International Ap,722670,33.67,-101.82,79350,48415,ERCT,12.54,3.96,0.365,11.66,7.19,2.27,0.165,12.98,0,0,0,0,0,0,0,0,0.325,0,6.91,2.18,0.085,13.11,13.49,12.45,11.82,0,0,0,36.18,19.07,32.01,31.51
2718,2718,TX,G4804170,Abilene Regional Ap  Ut,722660,32.47,-99.71,79699,48417,ERCT,11.36,3.59,0.335,10.09,11.39,3.6,0.165,20.5,0,0,0,0,0,0,0,0,0.285,0,10.97,3.46,0.075,20.68,11.72,10.81,10.27,0,0,0,37.09,18.98,33.24,29.79
2719,2719,TX,G4804190,Nacogdoches  Awos,722499,31.58,-94.72,75964,48419,SPSO,3.48,1.1,0.205,2.84,10.8,3.41,0.045,21.68,0,0,0,0,0,0,0,0,0.195,0,10.26,3.24,0.025,21.87,3.3,3.04,2.89,0,0,0,34.17,18.86,32.87,21.9
2720,2720,TX,G4804210,Dalhart Municipal Ap,722636,36.02,-102.55,79022,48421,SPSO,24.88,7.86,0.555,22.44,3.44,1.09,0.325,5.65,0,0,0,0,0,0,0,0,0.48,0,3.35,1.06,0.16,5.7,25.98,23.97,22.77,0,0,0,39.24,19.22,31.12,43.19
2721,2721,TX,G4804230,Tyler Pounds Fld,722448,32.35,-95.4,75704,48423,ERCT,3.54,1.12,0.215,3.33,11.52,3.64,0.045,22.53,0,0,0,0,0,0,0,0,0.205,0,11.02,3.48,0.025,22.75,3.84,3.55,3.37,0,0,0,34.43,18.92,33.13,22.47
2722,2722,TX,G4804250,Fort Worth Nas,722595,32.77,-97.45,76108,48425,ERCT,3.11,0.98,0.2,3.13,13.05,4.12,0.04,24.19,0,0,0,0,0,0,0,0,0.195,0,12.55,3.96,0.025,24.4,3.61,3.33,3.16,0,0,0,34.76,18.93,33.6,22.26
2723,2723,TX,G4804270,Mcallen Miller Intl Ap  Edinbu,722506,26.31,-98.17,78541,48427,ERCT,0.02,0.01,0.07,0.02,22.32,7.05,0,42.92,0,0,0,0,0,0,0,0,0.075,0,21.54,6.8,0.005,43.32,0.02,0.02,0.02,0,0,0,36.55,18.57,36.3,18.59
2724,2724,TX,G4804290,Mineral Wells Municipal Ap,722597,32.78,-98.07,76067,48429,ERCT,4.24,1.34,0.225,4.1,12.21,3.85,0.055,22.17,0,0,0,0,0,0,0,0,0.22,0,11.77,3.72,0.03,22.37,4.74,4.37,4.15,0,0,0,34.89,18.94,33.38,23.31
2725,2725,TX,G4804310,San Angelo Mathis Field,722630,31.35,-100.5,76904,48431,ERCT,8.23,2.6,0.255,7.85,9.32,2.94,0.105,16.73,0,0,0,0,0,0,0,0,0.24,0,8.97,2.83,0.06,16.89,9.06,8.36,7.94,0,0,0,35.32,18.98,32.55,27.34
2726,2726,TX,G4804350,San Angelo Mathis Field,722630,31.35,-100.5,76904,48435,ERCT,8.23,2.6,0.255,7.85,9.32,2.94,0.105,16.73,0,0,0,0,0,0,0,0,0.24,0,8.97,2.83,0.06,16.89,9.06,8.36,7.94,0,0,0,35.32,18.98,32.55,27.34
2727,2727,TX,G4804370,Amarillo International Ap  Can,723630,34.99,-101.9,79015,48437,ERCT,18.42,5.82,0.46,17.4,4.84,1.53,0.24,8.4,0,0,0,0,0,0,0,0,0.415,0,4.69,1.48,0.125,8.5,20.12,18.56,17.63,0,0,0,37.46,19.17,31.43,37.72
2728,2728,TX,G4804390,Fort Worth Meacham Intl AP,747390,32.817,-97.367,76106,48439,ERCT,3.44,1.09,0.255,3.46,15.52,4.9,0.045,27.52,0,0,0,0,0,0,0,0,0.25,0,15.04,4.75,0.03,27.76,3.99,3.68,3.49,0,0,0,35.7,18.99,34.45,22.67
2729,2729,TX,G4804410,Abilene Regional Ap  Ut,722660,32.47,-99.71,79699,48441,ERCT,11.36,3.59,0.335,10.09,11.39,3.6,0.165,20.5,0,0,0,0,0,0,0,0,0.285,0,10.97,3.46,0.075,20.68,11.72,10.81,10.27,0,0,0,37.09,18.98,33.24,29.79
2730,2730,TX,G4804430,Marfa Ap,722640,30.37,-104.02,79843,48443,ERCT,6.77,2.14,0.315,6.07,4.59,1.45,0.095,8.47,0,0,0,0,0,0,0,0,0.295,0,4.37,1.38,0.045,8.53,7.03,6.48,6.16,0,0,0,33.41,19.04,31.14,25.52
2731,2731,TX,G4804450,Lubbock International Ap,722670,33.67,-101.82,79350,48445,SPSO,12.54,3.96,0.365,11.66,7.19,2.27,0.165,12.98,0,0,0,0,0,0,0,0,0.325,0,6.91,2.18,0.085,13.11,13.49,12.45,11.82,0,0,0,36.18,19.07,32.01,31.51
2732,2732,TX,G4804470,Wichita Falls Municipal Arpt,723510,33.98,-98.5,76311,48447,ERCT,9.32,2.94,0.3,9.15,12.33,3.89,0.12,21.51,0,0,0,0,0,0,0,0,0.28,0,11.96,3.78,0.07,21.7,10.57,9.75,9.26,0,0,0,36.67,19.02,33.54,28.77
2733,2733,TX,G4804490,Cox Fld,722587,33.63,-95.45,75416,48449,SPSO,10.11,3.19,0.315,9.67,9.48,2.99,0.135,18.56,0,0,0,0,0,0,0,0,0.28,0,9.05,2.86,0.07,18.73,11.18,10.32,9.8,0,0,0,36.05,19,32.63,29.32
2734,2734,TX,G4804510,San Angelo Mathis Field,722630,31.35,-100.5,76904,48451,ERCT,8.23,2.6,0.255,7.85,9.32,2.94,0.105,16.73,0,0,0,0,0,0,0,0,0.24,0,8.97,2.83,0.06,16.89,9.06,8.36,7.94,0,0,0,35.32,18.98,32.55,27.34
2735,2735,TX,G4804530,Camp Mabry,722544,30.32,-97.77,78731,48453,ERCT,2.01,0.63,0.16,1.73,16.05,5.07,0.03,30.75,0,0,0,0,0,0,0,0,0.155,0,15.38,4.86,0.015,31.01,2,1.85,1.76,0,0,0,35.31,18.77,34.44,20.62
2736,2736,TX,G4804550,Lufkin Angelina Co,722446,31.23,-94.75,75941,48455,SRMV,2.4,0.76,0.18,2.32,11.91,3.76,0.03,23.88,0,0,0,0,0,0,0,0,0.17,0,11.36,3.59,0.02,24.1,2.68,2.47,2.35,0,0,0,34.15,18.85,33.19,21.32
2737,2737,TX,G4804570,Lufkin Angelina Co,722446,31.23,-94.75,75941,48457,SRMV,2.4,0.76,0.18,2.32,11.91,3.76,0.03,23.88,0,0,0,0,0,0,0,0,0.17,0,11.36,3.59,0.02,24.1,2.68,2.47,2.35,0,0,0,34.15,18.85,33.19,21.32
2738,2738,TX,G4804590,Longview Gregg County Ap  Over,722470,32.29,-94.98,75684,48459,SPSO,2.14,0.68,0.2,2.23,11.76,3.71,0.03,21.87,0,0,0,0,0,0,0,0,0.2,0,11.29,3.57,0.02,22.06,2.57,2.38,2.26,0,0,0,34.03,18.92,33.2,21.29
2739,2739,TX,G4804610,Midland International Ap,722650,31.95,-102.18,79712,48461,ERCT,5.48,1.73,0.25,5.33,9.48,2.99,0.07,16.48,0,0,0,0,0,0,0,0,0.24,0,9.17,2.89,0.04,16.63,6.16,5.68,5.4,0,0,0,34.46,19.01,32.59,24.69
2740,2740,TX,G4804630,Hondo Municipal Ap,722533,29.37,-99.17,78861,48463,ERCT,0.53,0.17,0.14,0.45,16.5,5.21,0.01,31.79,0,0,0,0,0,0,0,0,0.145,0,15.79,4.98,0.005,32.07,0.52,0.48,0.46,0,0,0,34.94,18.77,34.55,19.25
2741,2741,TX,G4804650,Del Rio  Ut,722610,29.38,-100.91,78840,48465,ERCT,0.02,0.01,0.12,0.02,18.96,5.99,0,34.84,0,0,0,0,0,0,0,0,0.125,0,18.26,5.77,0.005,35.13,0.02,0.02,0.02,0,0,0,35.53,18.7,35.31,18.72
2742,2742,TX,G4804670,Tyler Pounds Fld,722448,32.35,-95.4,75704,48467,ERCT,3.54,1.12,0.215,3.33,11.52,3.64,0.045,22.53,0,0,0,0,0,0,0,0,0.205,0,11.02,3.48,0.025,22.75,3.84,3.55,3.37,0,0,0,34.43,18.92,33.13,22.47
2743,2743,TX,G4804690,Victoria Regional Ap,722550,28.87,-96.93,,48469,ERCT,0.88,0.28,0.125,0.85,18.08,5.71,0.015,36.88,0,0,0,0,0,0,0,0,0.12,0,17.27,5.45,0.01,37.22,0.98,0.91,0.86,0,0,0,35.53,18.7,35,19.6
2744,2744,TX,G4804710,Houston D W  Hooks,722429,30.07,-95.55,77379,48471,ERCT,0.51,0.16,0.13,0.54,13.99,4.42,0.01,28.02,0,0,0,0,0,0,0,0,0.125,0,13.36,4.22,0.005,28.27,0.63,0.58,0.55,0,0,0,34.13,18.79,33.77,19.36
2745,2745,TX,G4804730,Houston D W  Hooks,722429,30.07,-95.55,77379,48473,ERCT,0.51,0.16,0.13,0.54,13.99,4.42,0.01,28.02,0,0,0,0,0,0,0,0,0.125,0,13.36,4.22,0.005,28.27,0.63,0.58,0.55,0,0,0,34.13,18.79,33.77,19.36
2746,2746,TX,G4804750,Wink Winkler County Ap,722656,31.78,-103.2,79789,48475,ERCT,2.1,0.66,0.205,1.58,16.53,5.22,0.025,26.98,0,0,0,0,0,0,0,0,0.205,0,16.1,5.08,0.015,27.17,1.84,1.7,1.61,0,0,0,35.53,18.89,34.71,20.59
2747,2747,TX,G4804770,College Station Easterwood Fl,722445,30.58,-96.37,77862,48477,ERCT,0.84,0.26,0.14,0.74,14.87,4.7,0.01,29.28,0,0,0,0,0,0,0,0,0.14,0,14.19,4.48,0.01,29.52,0.86,0.79,0.75,0,0,0,34.53,18.78,34.05,19.57
2748,2748,TX,G4804790,Laredo Intl Ap  Ut,722520,27.57,-99.49,78045,48479,ERCT,0.92,0.29,0.115,0.89,22.65,7.15,0.015,40.12,0,0,0,0,0,0,0,0,0.11,0,21.96,6.94,0.01,40.44,1.03,0.95,0.9,0,0,0,36.99,18.69,36.48,19.64
2749,2749,TX,G4804810,Palacios Municipal Ap,722555,28.72,-96.25,77465,48481,ERCT,2.73,0.86,0.125,2.77,14.14,4.47,0.035,30.71,0,0,0,0,0,0,0,0,0.125,0,13.51,4.27,0.025,31.07,3.2,2.95,2.8,0,0,0,34.91,18.77,33.83,21.73
2750,2750,TX,G4804830,Amarillo International Ap  Can,723630,34.99,-101.9,79015,48483,SPSO,18.42,5.82,0.46,17.4,4.84,1.53,0.24,8.4,0,0,0,0,0,0,0,0,0.415,0,4.69,1.48,0.125,8.5,20.12,18.56,17.63,0,0,0,37.46,19.17,31.43,37.72
2751,2751,TX,G4804850,Wichita Falls Municipal Arpt,723510,33.98,-98.5,76311,48485,ERCT,9.32,2.94,0.3,9.15,12.33,3.89,0.12,21.51,0,0,0,0,0,0,0,0,0.28,0,11.96,3.78,0.07,21.7,10.57,9.75,9.26,0,0,0,36.67,19.02,33.54,28.77
2752,2752,TX,G4804870,Childress Municipal Ap,723604,34.43,-100.28,79201,48487,SPSO,11.8,3.72,0.365,11.94,8.64,2.73,0.155,14.78,0,0,0,0,0,0,0,0,0.335,0,8.38,2.65,0.085,14.92,13.78,12.72,12.08,0,0,0,36.39,19.09,32.49,31.81
2753,2753,TX,G4804890,Harlingen Rio Grande Valley I,722505,26.23,-97.65,78550,48489,ERCT,0.01,0,0.06,0.01,22.73,7.18,0,44.75,0,0,0,0,0,0,0,0,0.065,0,21.94,6.93,0.005,45.19,0.01,0.01,0.01,0,0,0,36.66,18.56,36.41,18.57
2754,2754,TX,G4804910,Georgetown  Awos,722547,30.68,-97.68,78628,48491,ERCT,5.18,1.64,0.205,4.82,12.17,3.84,0.065,22.1,0,0,0,0,0,0,0,0,0.195,0,11.72,3.7,0.035,22.28,5.57,5.14,4.88,0,0,0,35.17,18.88,33.35,24.02
2755,2755,TX,G4804930,Randolph Afb,722536,29.53,-98.28,78150,48493,ERCT,3.03,0.96,0.17,2.8,15.19,4.79,0.04,28.93,0,0,0,0,0,0,0,0,0.165,0,14.55,4.59,0.025,29.16,3.25,3,2.85,0,0,0,35.37,18.79,34.19,21.79
2756,2756,TX,G4804950,Wink Winkler County Ap,722656,31.78,-103.2,79789,48495,ERCT,2.1,0.66,0.205,1.58,16.53,5.22,0.025,26.98,0,0,0,0,0,0,0,0,0.205,0,16.1,5.08,0.015,27.17,1.84,1.7,1.61,0,0,0,35.53,18.89,34.71,20.59
2757,2757,TX,G4804970,Fort Worth Alliance,722594,32.98,-97.32,76177,48497,ERCT,6.87,2.17,0.27,6.86,11.86,3.74,0.09,22.4,0,0,0,0,0,0,0,0,0.25,0,11.41,3.6,0.05,22.61,7.91,7.29,6.93,0,0,0,35.69,18.96,33.33,26.26
2758,2758,TX,G4804990,Tyler Pounds Fld,722448,32.35,-95.4,75704,48499,SPSO,3.54,1.12,0.215,3.33,11.52,3.64,0.045,22.53,0,0,0,0,0,0,0,0,0.205,0,11.02,3.48,0.025,22.75,3.84,3.55,3.37,0,0,0,34.43,18.92,33.13,22.47
2759,2759,TX,G4805010,Lubbock International Ap,722670,33.67,-101.82,79350,48501,SPSO,12.54,3.96,0.365,11.66,7.19,2.27,0.165,12.98,0,0,0,0,0,0,0,0,0.325,0,6.91,2.18,0.085,13.11,13.49,12.45,11.82,0,0,0,36.18,19.07,32.01,31.51
2760,2760,TX,G4805030,Mineral Wells Municipal Ap,722597,32.78,-98.07,76067,48503,ERCT,4.24,1.34,0.225,4.1,12.21,3.85,0.055,22.17,0,0,0,0,0,0,0,0,0.22,0,11.77,3.72,0.03,22.37,4.74,4.37,4.15,0,0,0,34.89,18.94,33.38,23.31
2761,2761,TX,G4805050,Laredo Intl Ap  Ut,722520,27.57,-99.49,78045,48505,ERCT,0.92,0.29,0.115,0.89,22.65,7.15,0.015,40.12,0,0,0,0,0,0,0,0,0.11,0,21.96,6.94,0.01,40.44,1.03,0.95,0.9,0,0,0,36.99,18.69,36.48,19.64
2762,2762,TX,G4805070,Cotulla Faa Ap,722526,28.45,-99.22,78014,48507,ERCT,0.01,0,0.09,0,21.27,6.72,0,37.91,0,0,0,0,0,0,0,0,0.095,0,20.56,6.49,0.005,38.19,0,0,0,0,0,0,36.23,18.6,36.01,18.61
2763,2763,UT,G4900010,Cedar City Municipal Ap,724755,37.7,-113.1,84720,49001,NWPP,21.68,6.85,0.57,18.31,2.2,0.69,0.29,3.8,0,0,0,0,0,0,0,0,0.495,0,2.12,0.67,0.135,3.82,21.25,19.6,18.62,0,0,0,37.82,19.22,30.71,38.82
2764,2764,ID,G4900030,Malad City,725786,42.15,-112.28,,49003,NWPP,31.77,10.03,0.715,27.37,0.75,0.24,0.415,1.09,0,0,0,0,0,0,0,0,0.605,0,0.74,0.23,0.195,1.1,31.73,29.27,27.8,0,0,0,40.81,19.33,30.45,48.6
2765,2765,ID,G4900050,Malad City,725786,42.15,-112.28,,49005,NWPP,31.77,10.03,0.715,27.37,0.75,0.24,0.415,1.09,0,0,0,0,0,0,0,0,0.605,0,0.74,0.23,0.195,1.1,31.73,29.27,27.8,0,0,0,40.81,19.33,30.45,48.6
2766,2766,UT,G4900070,Vernal,725705,40.43,-109.52,84078,49007,NWPP,29.04,9.17,0.655,22.53,1.14,0.36,0.375,1.97,0,0,0,0,0,0,0,0,0.555,0,1.09,0.35,0.165,1.99,26.2,24.17,22.96,0,0,0,39.98,19.26,30.48,43.42
2767,2767,WY,G4900090,Rock Springs Arpt  Green River,725744,41.46,-109.44,,49009,NWPP,51.39,16.23,1.02,43.7,0.04,0.01,0.76,0.07,0,0,0,0,0,0,0,0,0.78,0,0.04,0.01,0.34,0.07,50.77,46.83,44.49,0,0,0,47.44,19.41,30.54,66.25
2768,2768,UT,G4900110,Ogden Hill Afb,725755,41.12,-111.97,84041,49011,NWPP,28.42,8.97,0.635,25.95,2.16,0.68,0.375,3.8,0,0,0,0,0,0,0,0,0.545,0,2.07,0.65,0.185,3.82,30.04,27.71,26.32,0,0,0,40.09,19.23,30.81,46.94
2769,2769,UT,G4900130,Vernal,725705,40.43,-109.52,84078,49013,NWPP,29.04,9.17,0.655,22.53,1.14,0.36,0.375,1.97,0,0,0,0,0,0,0,0,0.555,0,1.09,0.35,0.165,1.99,26.2,24.17,22.96,0,0,0,39.98,19.26,30.48,43.42
2770,2770,UT,G4900150,Vernal,725705,40.43,-109.52,84078,49015,NWPP,29.04,9.17,0.655,22.53,1.14,0.36,0.375,1.97,0,0,0,0,0,0,0,0,0.555,0,1.09,0.35,0.165,1.99,26.2,24.17,22.96,0,0,0,39.98,19.26,30.48,43.42
2771,2771,UT,G4900170,Bryce Cnyn Faa Ap,724756,37.7,-112.15,64000,49017,NWPP,57.61,18.19,1.11,47.27,0,0,0.85,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0.36,0,55.05,50.78,48.25,0,0,0,49.56,19.51,30.6,70.29
2772,2772,UT,G4900190,Moab Canyonlands  Uo,724776,38.58,-109.54,84532,49019,NWPP,18.8,5.94,0.5,16.58,3.64,1.15,0.24,5.82,0,0,0,0,0,0,0,0,0.45,0,3.54,1.12,0.12,5.85,19.19,17.71,16.82,0,0,0,37.24,19.17,31.1,36.88
2773,2773,UT,G4900210,Cedar City Municipal Ap,724755,37.7,-113.1,84720,49021,NWPP,21.68,6.85,0.57,18.31,2.2,0.69,0.29,3.8,0,0,0,0,0,0,0,0,0.495,0,2.12,0.67,0.135,3.82,21.25,19.6,18.62,0,0,0,37.82,19.22,30.71,38.82
2774,2774,UT,G4900230,Provo Muni  Awos,725724,40.22,-111.72,84601,49023,NWPP,22.29,7.04,0.575,20.15,1.81,0.57,0.285,3,0,0,0,0,0,0,0,0,0.515,0,1.76,0.56,0.145,3.02,23.31,21.5,20.43,0,0,0,37.89,19.26,30.63,40.76
2775,2775,UT,G4900250,Bryce Cnyn Faa Ap,724756,37.7,-112.15,64000,49025,NWPP,57.61,18.19,1.11,47.27,0,0,0.85,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0.36,0,55.05,50.78,48.25,0,0,0,49.56,19.51,30.6,70.29
2776,2776,UT,G4900270,Delta,724795,39.33,-112.58,84650,49027,NWPP,23,7.26,0.595,19.82,2.63,0.83,0.295,4.47,0,0,0,0,0,0,0,0,0.525,0,2.53,0.8,0.145,4.49,22.96,21.18,20.12,0,0,0,38.4,19.23,30.89,40.41
2777,2777,UT,G4900290,Ogden Hill Afb,725755,41.12,-111.97,84041,49029,NWPP,28.42,8.97,0.635,25.95,2.16,0.68,0.375,3.8,0,0,0,0,0,0,0,0,0.545,0,2.07,0.65,0.185,3.82,30.04,27.71,26.32,0,0,0,40.09,19.23,30.81,46.94
2778,2778,UT,G4900310,Bryce Cnyn Faa Ap,724756,37.7,-112.15,64000,49031,NWPP,57.61,18.19,1.11,47.27,0,0,0.85,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0.36,0,55.05,50.78,48.25,0,0,0,49.56,19.51,30.6,70.29
2779,2779,WY,G4900330,Evanston Burns Fld,725775,41.28,-111.03,82930,49033,NWPP,53.03,16.74,0.965,43.17,0,0,0.715,0.01,0,0,0,0,0,0,0,0,0.75,0,0,0,0.31,0.01,50.19,46.3,43.98,0,0,0,47.84,19.43,30.48,65.72
2780,2780,UT,G4900350,Salt Lake City IntL Arpt  Isis,725720,40.77,-111.97,84122,49035,NWPP,19.5,6.16,0.525,17.63,3.3,1.04,0.245,5.53,0,0,0,0,0,0,0,0,0.475,0,3.19,1.01,0.125,5.57,20.39,18.81,17.87,0,0,0,37.39,19.22,31.03,38.03
2781,2781,UT,G4900370,Blanding,724723,37.62,-109.48,84511,49037,NWPP,17.82,5.63,0.525,15.45,2.81,0.89,0.225,5,0,0,0,0,0,0,0,0,0.47,0,2.68,0.85,0.11,5.03,17.89,16.5,15.68,0,0,0,36.67,19.2,30.85,35.7
2782,2782,UT,G4900390,Provo Muni  Awos,725724,40.22,-111.72,84601,49039,NWPP,22.29,7.04,0.575,20.15,1.81,0.57,0.285,3,0,0,0,0,0,0,0,0,0.515,0,1.76,0.56,0.145,3.02,23.31,21.5,20.43,0,0,0,37.89,19.26,30.63,40.76
2783,2783,UT,G4900410,Delta,724795,39.33,-112.58,84650,49041,NWPP,23,7.26,0.595,19.82,2.63,0.83,0.295,4.47,0,0,0,0,0,0,0,0,0.525,0,2.53,0.8,0.145,4.49,22.96,21.18,20.12,0,0,0,38.4,19.23,30.89,40.41
2784,2784,WY,G4900430,Evanston Burns Fld,725775,41.28,-111.03,82930,49043,NWPP,53.03,16.74,0.965,43.17,0,0,0.715,0.01,0,0,0,0,0,0,0,0,0.75,0,0,0,0.31,0.01,50.19,46.3,43.98,0,0,0,47.84,19.43,30.48,65.72
2785,2785,UT,G4900450,Salt Lake City IntL Arpt  Isis,725720,40.77,-111.97,84122,49045,NWPP,19.5,6.16,0.525,17.63,3.3,1.04,0.245,5.53,0,0,0,0,0,0,0,0,0.475,0,3.19,1.01,0.125,5.57,20.39,18.81,17.87,0,0,0,37.39,19.22,31.03,38.03
2786,2786,UT,G4900470,Vernal,725705,40.43,-109.52,84078,49047,NWPP,29.04,9.17,0.655,22.53,1.14,0.36,0.375,1.97,0,0,0,0,0,0,0,0,0.555,0,1.09,0.35,0.165,1.99,26.2,24.17,22.96,0,0,0,39.98,19.26,30.48,43.42
2787,2787,UT,G4900490,Provo Muni  Awos,725724,40.22,-111.72,84601,49049,NWPP,22.29,7.04,0.575,20.15,1.81,0.57,0.285,3,0,0,0,0,0,0,0,0,0.515,0,1.76,0.56,0.145,3.02,23.31,21.5,20.43,0,0,0,37.89,19.26,30.63,40.76
2788,2788,WY,G4900510,Evanston Burns Fld,725775,41.28,-111.03,82930,49051,NWPP,53.03,16.74,0.965,43.17,0,0,0.715,0.01,0,0,0,0,0,0,0,0,0.75,0,0,0,0.31,0.01,50.19,46.3,43.98,0,0,0,47.84,19.43,30.48,65.72
2789,2789,UT,G4900530,Saint George  Awos,724754,37.08,-113.6,84770,49053,NWPP,1.79,0.57,0.255,1.84,15.24,4.81,0.025,22.82,0,0,0,0,0,0,0,0,0.245,0,14.97,4.73,0.015,22.91,2.13,1.96,1.86,0,0,0,35.07,18.95,34.41,20.91
2790,2790,UT,G4900550,Hanksville,724735,38.37,-110.72,84374,49055,NWPP,18.34,5.79,0.52,14.88,5.65,1.78,0.24,8.68,0,0,0,0,0,0,0,0,0.45,0,5.52,1.74,0.11,8.72,17.28,15.94,15.14,0,0,0,37.75,19.17,31.72,35.11
